City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
174,Tortoli,IT,39.9256,9.6572,57.02,72,0,13.8,clear sky
175,Dalbandin,PK,28.8947,64.4101,45.54,50,85,6.04,overcast clouds
176,Igrim,RU,63.1906,64.4162,-24.54,100,100,3.31,overcast clouds
177,Oranjemund,NA,-28.55,16.4333,63.43,76,0,7.27,clear sky
178,El Alto,PE,-4.2714,-81.2147,71.26,78,59,14.14,broken clouds
179,Doha,QA,25.2867,51.5333,64.38,70,0,8.05,clear sky
180,Chapais,CA,49.7834,-74.8492,40.78,100,100,10.65,overcast clouds
181,Nioro,GM,13.35,-15.75,76.21,38,84,5.59,broken clouds
182,Bonavista,CA,48.6499,-53.1147,28.35,59,99,11.3,overcast clouds
183,Odienne,CI,9.51,-7.5692,71.89,20,95,4.97,overcast clouds
184,Tubuala,PA,9.5167,-79.0333,79.0,82,12,7.81,few clouds
185,Koscian,PL,52.0883,16.6487,45.91,78,100,17.02,overcast clouds
186,Calabozo,VE,8.9242,-67.4293,81.0,54,76,4.25,broken clouds
187,Jacksonville Beach,US,30.2947,-81.3931,68.23,90,75,5.75,broken clouds
188,Lancaster,US,40.2504,-76.2499,49.23,71,0,5.75,clear sky
189,Victoria,HK,22.2855,114.1577,58.95,76,50,11.99,scattered clouds
190,Sovetskiy,RU,61.3614,63.5842,-14.57,100,95,3.4,overcast clouds
191,Lardos,GR,36.0942,28.0157,57.02,71,22,6.87,few clouds
192,Camacha,PT,33.0833,-16.3333,63.82,88,20,12.66,few clouds
193,Sorland,NO,67.667,12.6934,40.86,69,99,28.41,overcast clouds
194,Escanaba,US,45.7453,-87.0646,35.56,80,100,0.0,overcast clouds
195,Morro Agudo,BR,-20.7314,-48.0578,69.31,95,41,3.09,scattered clouds
196,Kortkeros,RU,61.8106,51.5806,8.6,93,95,8.41,overcast clouds
197,Klaksvik,FO,62.2266,-6.589,29.32,81,100,28.81,light snow
198,Najran,SA,17.4924,44.1277,52.45,57,40,2.89,scattered clouds
199,Igra,RU,57.5558,53.0547,4.33,99,98,5.59,overcast clouds
200,Longyearbyen,SJ,78.2186,15.6401,26.44,74,40,20.71,scattered clouds
201,Port Blair,IN,11.6667,92.75,69.84,94,40,1.14,mist
202,Porto Novo,BJ,6.4965,2.6036,78.62,71,11,3.62,few clouds
203,Pirgos,GR,35.1167,25.7178,57.61,76,38,2.91,scattered clouds
204,Mpulungu,ZM,-8.7623,31.1141,69.69,81,100,5.21,overcast clouds
205,Oriximina,BR,-1.7656,-55.8661,74.79,92,95,1.21,overcast clouds
206,Barao De Melgaco,BR,-16.1944,-55.9675,74.48,92,97,4.79,overcast clouds
207,Sebeta,ET,8.9167,38.6167,50.72,75,61,3.67,broken clouds
208,Bam,IR,29.106,58.357,45.59,43,99,2.48,overcast clouds
209,Manta,EC,-0.95,-80.7333,80.38,69,75,10.36,broken clouds
210,Taltal,CL,-25.4,-70.4833,67.14,72,12,3.62,few clouds
211,Magadi,IN,12.9667,77.2333,61.12,87,3,3.83,clear sky
212,Angoche,MZ,-16.2325,39.9086,77.36,87,92,4.41,light rain
213,Kautokeino,NO,69.0125,23.0412,10.02,98,97,3.58,overcast clouds
214,Taywarah,AF,33.35,64.4167,18.5,47,46,3.42,scattered clouds
215,San Cristobal,VE,7.7669,-72.225,71.78,75,63,1.54,broken clouds
216,Benguela,AO,-12.5763,13.4055,77.49,81,87,3.4,overcast clouds
217,San Clemente,US,33.427,-117.612,61.36,87,83,1.99,broken clouds
218,Harlingen,US,26.1906,-97.6961,74.05,85,0,9.22,clear sky
219,Sao Raimundo Nonato,BR,-9.0153,-42.6994,77.16,57,35,2.44,scattered clouds
220,Santa Maria,BR,-29.6842,-53.8069,78.1,50,0,2.3,clear sky
221,Bilma,NE,18.6853,12.9164,59.18,23,27,6.55,scattered clouds
222,Bengkulu,ID,-3.8004,102.2655,74.86,87,99,11.12,overcast clouds
223,Bondoukou,CI,8.0333,-2.8,73.89,18,8,3.69,clear sky
224,Yertsevo,RU,60.7966,40.086,13.89,95,100,6.55,overcast clouds
225,Ust-Tsilma,RU,65.441,52.1498,0.48,95,63,6.6,broken clouds
226,Mendoza,AR,-32.8908,-68.8272,90.93,21,40,9.22,scattered clouds
227,Requena,ES,39.4883,-1.1004,51.78,62,71,6.8,broken clouds
228,Verviers,BE,50.5891,5.8624,55.98,90,100,15.14,overcast clouds
229,Harper,LR,4.375,-7.7169,78.69,84,22,2.46,few clouds
230,Nova Bystrice,CZ,49.0193,15.1032,49.82,89,100,5.82,light rain
231,Krasnovishersk,RU,60.4078,57.082,-16.37,100,100,3.2,overcast clouds
232,Pavlodar,KZ,52.3,76.95,1.2,78,100,0.0,light snow
233,Matara,LK,5.9485,80.5353,71.24,84,94,6.93,overcast clouds
234,Garissa,KE,-0.4536,39.6401,75.51,75,100,9.48,overcast clouds
235,Mogadishu,SO,2.0371,45.3438,76.51,83,86,17.54,overcast clouds
236,Urengoy,RU,65.9667,78.3667,-17.18,95,10,7.0,clear sky
237,Sao Marcos,BR,-28.9711,-51.0681,62.92,76,0,4.74,clear sky
238,Caravelas,BR,-17.7125,-39.2481,75.7,86,38,6.42,scattered clouds
239,Los Llanos De Aridane,ES,28.6585,-17.9182,65.12,65,0,4.61,clear sky
240,Morros,BR,-9.4467,-46.3003,75.25,79,84,3.22,broken clouds
241,Pozega,HR,45.3403,17.6853,49.95,83,93,3.53,overcast clouds
242,Aripuana,BR,-9.1667,-60.6333,71.22,99,100,2.19,overcast clouds
243,Gleisdorf,AT,47.1061,15.7127,44.85,79,97,4.32,overcast clouds
244,Hamilton,US,39.1834,-84.5333,61.43,56,0,9.22,clear sky
245,Kozhva,RU,65.1073,57.0459,-8.82,94,27,5.55,scattered clouds
246,Sesheke,ZM,-17.4759,24.2968,66.13,90,69,7.81,broken clouds
247,Berlevag,NO,70.8578,29.0864,24.8,74,100,27.63,overcast clouds
248,Chimbote,PE,-9.0853,-78.5783,69.82,82,93,7.92,overcast clouds
249,Kalmunai,LK,7.4167,81.8167,75.67,79,100,7.2,overcast clouds
250,Olinda,BR,-8.0089,-34.8553,82.13,65,40,9.22,light rain
251,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.13,80,56,10.04,broken clouds
252,Meulaboh,ID,4.1363,96.1285,75.07,88,97,4.0,overcast clouds
253,Goderich,CA,43.7501,-81.7165,50.32,93,100,16.11,overcast clouds
254,Shumikha,RU,55.2261,63.2961,5.65,97,100,6.33,overcast clouds
255,Maldonado,UY,-34.6667,-54.9167,79.99,57,4,7.23,clear sky
256,Praia,CV,14.9215,-23.5087,70.34,68,20,10.36,few clouds
257,Corrente,BR,-3.7367,-43.3394,73.89,94,63,3.33,broken clouds
258,Malkapur,IN,20.8833,76.2,65.89,48,0,2.86,clear sky
259,Bereda,ES,43.2686,-7.5406,59.41,85,100,13.78,overcast clouds
260,Villarrica,PY,-25.75,-56.4333,79.84,32,2,4.97,clear sky
261,Diego De Almagro,CL,-26.3667,-70.05,67.91,33,5,6.22,clear sky
262,Soyo,AO,-6.1349,12.3689,78.33,87,100,5.66,overcast clouds
263,Deori Khas,IN,23.4,79.0167,57.04,50,0,2.53,clear sky
264,Morondava,MG,-20.2833,44.2833,79.74,80,11,5.1,light rain
265,Kolda,SN,12.8833,-14.95,76.62,32,99,4.61,overcast clouds
266,Kemijarvi,FI,66.7131,27.4306,20.77,95,100,8.43,overcast clouds
267,Haselunne,DE,52.6667,7.4833,56.25,87,100,8.05,light rain
268,Bukama,CD,-9.2,25.85,67.12,99,100,0.58,overcast clouds
269,Bandarbeyla,SO,9.4942,50.8122,76.6,84,93,17.83,light rain
270,Kez,RU,57.8979,53.7152,4.78,97,92,6.33,overcast clouds
271,Carauari,BR,-4.8828,-66.8958,73.18,96,83,2.71,broken clouds
272,Boca Do Acre,BR,-8.7522,-67.3978,71.35,99,100,1.99,overcast clouds
273,Santa Cruz,BO,-17.8,-63.1667,87.85,48,36,8.05,scattered clouds
274,Mana,GF,5.6592,-53.7767,76.89,88,96,9.48,overcast clouds
275,Sao Filipe,CV,14.8961,-24.4956,72.19,63,8,8.79,clear sky
276,Hualmay,PE,-11.0964,-77.6139,70.48,83,100,9.24,overcast clouds
277,Tabasalu,EE,59.4303,24.5331,38.7,92,100,10.36,overcast clouds
278,Sabzevar,IR,36.2126,57.6819,36.21,48,2,5.17,clear sky
279,Praia Da Vitoria,PT,38.7333,-27.0667,54.75,76,40,28.61,light rain
280,Ostrovnoy,RU,68.0531,39.5131,12.07,88,23,19.91,few clouds
281,Itarema,BR,-2.9248,-39.9167,79.83,78,17,13.91,few clouds
282,Masvingo,ZW,-20.0637,30.8277,63.25,85,54,10.89,light rain
283,Zhanakorgan,KZ,43.9098,67.2495,30.52,92,100,8.84,overcast clouds
284,Adeje,ES,28.1227,-16.726,71.56,72,20,11.5,few clouds
285,Lima,PE,-12.0432,-77.0282,76.89,68,0,12.66,clear sky
286,Diofior,SN,14.1833,-16.6667,75.43,48,85,7.14,overcast clouds
287,Middleton,GB,53.55,-2.2,48.04,88,87,8.77,overcast clouds
288,Denia,ES,38.8408,0.1057,65.84,52,35,5.01,scattered clouds
289,Benghazi,LY,32.1167,20.0667,61.32,67,100,7.76,overcast clouds
290,General Roca,AR,-39.0333,-67.5833,86.63,9,61,13.76,broken clouds
291,Veraval,IN,20.9,70.3667,68.0,57,0,9.64,clear sky
292,Tessalit,ML,20.1986,1.0114,63.79,12,94,10.2,overcast clouds
293,Bertoua,CM,4.5833,13.6833,70.54,32,29,3.51,scattered clouds
294,Kharan,PK,28.5833,65.4167,48.29,53,100,7.02,overcast clouds
295,Antofagasta,CL,-23.65,-70.4,69.08,76,3,5.03,clear sky
296,Surab,PK,28.4914,66.2585,36.99,46,94,7.81,overcast clouds
297,Sudbury,CA,46.49,-80.99,41.05,92,100,5.01,overcast clouds
298,Salzburg,AT,47.7994,13.044,49.78,81,100,12.66,overcast clouds
299,Maniitsoq,GL,65.4167,-52.9,6.67,82,53,6.38,broken clouds
300,Kang,BW,-23.6752,22.7876,71.35,62,26,8.43,light rain
301,Talara,PE,-4.5772,-81.2719,74.16,78,75,18.41,broken clouds
302,Cape Canaveral,US,28.4058,-80.6048,74.03,84,0,6.91,clear sky
303,Laguna,US,38.421,-121.4238,60.89,96,100,16.11,mist
304,Adwa,ET,14.1646,38.8955,59.07,65,49,4.0,scattered clouds
305,Salta,AR,-24.7859,-65.4117,81.19,44,75,9.22,broken clouds
306,Esna,EG,25.2934,32.554,53.62,62,0,8.32,clear sky
307,Gautier,US,30.3858,-88.6117,60.89,94,75,13.8,broken clouds
308,Emborion,GR,40.4833,21.55,34.16,83,59,1.95,broken clouds
309,Carballo,ES,43.213,-8.691,61.07,89,100,17.29,overcast clouds
310,Ongandjera,NA,-17.8833,15.0667,67.91,83,100,12.71,moderate rain
311,Pachino,IT,36.7186,15.0907,56.8,65,30,4.92,scattered clouds
312,Barcelos,PT,41.5388,-8.6151,60.94,84,100,17.02,overcast clouds
313,Sayyan,YE,15.1718,44.3244,46.24,50,2,4.79,clear sky
314,Necochea,AR,-38.5473,-58.7368,60.51,89,4,6.6,clear sky
315,Shadrinsk,RU,56.0852,63.6335,3.04,96,100,8.34,light snow
316,Radhanpur,IN,23.8333,71.6,58.37,33,0,11.03,clear sky
317,Izyum,UA,49.2088,37.2485,42.73,81,100,11.18,overcast clouds
318,Plettenberg Bay,ZA,-34.0527,23.3716,60.8,77,0,5.19,clear sky
319,Mercedes,AR,-34.6515,-59.4307,87.94,18,0,7.61,clear sky
320,Limoges,FR,45.75,1.3333,54.16,87,0,8.05,clear sky
321,Marquette,US,46.5333,-87.6335,22.68,90,90,5.48,overcast clouds
322,Tocopilla,CL,-22.092,-70.1979,68.09,68,54,4.52,broken clouds
323,Namibe,AO,-15.1961,12.1522,74.66,79,100,5.03,overcast clouds
324,Natal,BR,-5.795,-35.2094,79.45,78,40,13.8,scattered clouds
325,Gari,RU,59.4307,62.3497,-8.79,99,97,4.12,overcast clouds
326,Kamnik,SI,46.2259,14.6121,52.54,94,75,1.14,broken clouds
327,Mananara,MG,-16.1667,49.7667,73.96,83,61,3.56,broken clouds
328,Hwange,ZW,-18.3693,26.5019,70.12,82,58,6.89,broken clouds
329,Coracora,PE,-15.0333,-73.7833,50.49,87,100,6.69,overcast clouds
330,Filingue,NE,14.3521,3.3168,65.46,14,7,9.33,clear sky
331,Capela,BR,-10.5033,-37.0528,71.83,88,7,5.88,clear sky
332,Kalabo,ZM,-14.97,22.6814,67.32,90,94,3.15,overcast clouds
333,Quelimane,MZ,-17.8786,36.8883,74.57,92,4,2.51,clear sky
334,Vriezenveen,NL,52.4083,6.6222,56.1,78,100,18.79,light rain
335,Bahawalpur,PK,29.4,71.6833,50.99,57,2,4.79,clear sky
336,Maragogi,BR,-9.0122,-35.2225,77.95,81,50,10.0,scattered clouds
337,Hammerfest,NO,70.6634,23.6821,28.85,69,0,12.66,clear sky
338,Gat,IL,31.61,34.7642,57.78,100,0,13.09,clear sky
339,Xuddur,SO,4.1213,43.8894,69.3,81,60,10.96,broken clouds
340,Contamana,PE,-7.3333,-75.0167,79.83,71,100,4.18,moderate rain
341,Port-Cartier,CA,50.0334,-66.8654,29.88,98,100,4.25,snow
342,Itagiba,BR,-14.2836,-39.8428,70.03,99,99,0.89,overcast clouds
343,Muromtsevo,RU,56.3724,75.2418,-21.64,100,81,3.62,broken clouds
344,Karasjok,NO,69.4719,25.5112,12.24,98,98,5.61,overcast clouds
345,Malia,GR,35.2833,25.4667,57.81,83,51,1.3,broken clouds
346,Eyl,SO,7.9803,49.8164,76.51,81,41,19.33,scattered clouds
347,Effingham,US,32.3669,-81.3332,64.85,94,88,5.17,overcast clouds
348,Tumaco,CO,1.7986,-78.8156,76.14,87,43,7.02,scattered clouds
349,Koungou,YT,-12.7336,45.2042,76.71,94,0,2.3,clear sky
350,Muisne,EC,0.6,-80.0333,76.32,84,71,8.43,broken clouds
351,Surt,LY,31.2089,16.5887,60.53,75,2,1.99,clear sky
352,Kavaratti,IN,10.5669,72.642,80.6,73,36,4.81,scattered clouds
353,Hambantota,LK,6.1241,81.1185,72.79,80,99,12.46,overcast clouds
354,Pimentel,PE,-6.8367,-79.9342,70.09,83,75,18.41,broken clouds
355,Kedougou,SN,12.5579,-12.1743,77.63,18,100,3.98,overcast clouds
356,Luanda,AO,-8.8368,13.2343,78.8,83,40,3.44,scattered clouds
357,Maxixe,MZ,-23.8597,35.3472,73.13,82,18,7.27,few clouds
358,Rochegda,RU,62.8,43.25,4.64,94,83,8.66,broken clouds
359,Watsa,CD,3.0372,29.5355,66.96,71,100,0.92,overcast clouds
360,Crotone,IT,39.0851,17.1178,56.1,56,17,5.06,few clouds
361,Makat,KZ,47.6469,53.3463,31.17,83,100,13.38,overcast clouds
362,Kawambwa,ZM,-9.7915,29.0791,60.21,97,100,2.62,overcast clouds
363,Farah,AF,32.5,62.5,40.03,45,81,3.02,broken clouds
364,Marietta,US,33.9526,-84.5499,59.13,86,100,9.22,overcast clouds
365,Madarounfa,NE,13.3087,7.156,59.23,17,1,10.29,clear sky
366,Sinnamary,GF,5.3833,-52.95,76.86,88,91,8.52,overcast clouds
367,Nassau,US,40.7507,-73.5829,51.1,83,0,3.44,clear sky
368,Sturgeon Falls,CA,46.3646,-79.9326,42.76,100,100,7.09,overcast clouds
369,Qostanay,KZ,53.1667,63.5833,12.49,92,100,4.47,light snow
370,Belmonte,BR,-15.8631,-38.8828,76.37,87,97,8.14,overcast clouds
371,Susangerd,IR,31.5608,48.1831,53.47,59,100,6.49,overcast clouds
372,Zomin,UZ,39.9606,68.3958,36.64,68,100,2.33,overcast clouds
373,Ornes,NO,66.8689,13.7078,34.02,69,100,13.94,overcast clouds
374,Sur,OM,22.5667,59.5289,69.4,54,0,9.91,clear sky
375,Hauterive,FR,46.0901,3.4459,63.36,83,100,8.57,overcast clouds
376,Abu Dhabi,AE,24.4667,54.3667,69.91,72,0,3.44,clear sky
377,Wajir,KE,1.7471,40.0573,75.36,49,99,10.83,overcast clouds
378,Tchibanga,GA,-2.85,11.0333,71.15,98,100,1.79,overcast clouds
379,Balashikha,RU,55.8094,37.9581,34.2,100,100,2.62,snow
380,Nuuk,GL,64.1835,-51.7216,0.52,86,8,9.06,clear sky
381,Magocs,HU,46.35,18.2324,48.42,79,95,7.83,overcast clouds
382,Rudnichnyy,RU,59.617,52.4703,3.88,97,80,5.77,broken clouds
383,Starosubkhangulovo,RU,53.1031,57.4423,-6.05,100,98,1.32,overcast clouds
384,Nizwa,OM,22.9333,57.5333,61.23,56,0,1.32,clear sky
385,Iquique,CL,-20.2208,-70.1431,69.84,77,76,2.68,broken clouds
386,Betanzos,ES,43.2804,-8.2147,62.1,83,75,17.27,broken clouds
387,Iquitos,PE,-3.7481,-73.2472,80.64,69,40,6.91,scattered clouds
388,Kotido,UG,2.9806,34.1331,71.8,42,98,19.44,overcast clouds
389,Cuamba,MZ,-14.8031,36.5372,68.81,95,97,1.57,moderate rain
390,Sokoni,TZ,-6.4333,39.55,80.49,74,100,7.36,overcast clouds
391,Malanje,AO,-9.5402,16.341,62.28,97,82,1.72,broken clouds
392,Sisimiut,GL,66.9395,-53.6735,2.55,80,63,9.82,broken clouds
393,Rocha,UY,-34.4833,-54.3333,68.36,67,2,9.28,clear sky
394,Pedernales,DO,18.0384,-71.744,76.96,71,0,6.35,clear sky
395,Vardo,NO,70.3705,31.1107,28.38,80,100,28.77,overcast clouds
396,Brigantine,US,39.4101,-74.3646,50.2,87,0,8.05,clear sky
397,La Roche-Sur-Yon,FR,46.6667,-1.4333,61.07,77,0,14.97,clear sky
398,Lalganj,IN,25.8667,85.1833,51.75,45,1,3.22,clear sky
399,Tucurui,BR,-3.7661,-49.6725,74.86,92,93,2.64,overcast clouds
400,Banes,CU,20.9625,-75.7186,76.1,81,4,11.39,clear sky
401,Lindi,TZ,-10.0,39.7167,74.21,93,93,2.21,light rain
402,Redondo,PT,38.6487,-7.5471,48.45,94,100,6.33,overcast clouds
403,Schwedt,DE,53.0596,14.2815,48.65,80,100,20.71,overcast clouds
404,Trairi,BR,-3.2778,-39.2689,79.68,78,1,12.95,clear sky
405,Marawi,PH,7.9986,124.2928,72.63,85,91,0.85,overcast clouds
406,Gornopravdinsk,RU,60.05,69.9,-24.16,99,13,3.49,few clouds
407,Upata,VE,8.0086,-62.3989,74.19,96,40,3.49,moderate rain
408,Laurel,US,39.0993,-76.8483,54.72,74,0,0.0,clear sky
409,Dhidhdhoo,MV,6.8833,73.1,79.75,73,71,8.9,broken clouds
410,El Ejido,ES,36.7763,-2.8146,52.74,63,17,4.0,few clouds
411,Shieli,KZ,44.1667,66.75,29.52,87,100,11.54,overcast clouds
412,Waddan,LY,29.1614,16.139,53.58,62,0,4.23,clear sky
413,Alberton,CA,46.8168,-64.0654,39.11,94,100,12.35,overcast clouds
414,Arlit,NE,18.7369,7.3853,60.78,19,61,6.67,broken clouds
415,Mosalsk,RU,54.4881,34.9817,33.62,99,100,12.88,overcast clouds
416,Inta,RU,66.0317,60.1659,-19.05,99,16,2.8,few clouds
417,Totskoye,RU,52.5248,52.7623,11.97,98,90,4.5,overcast clouds
418,Shahdadpur,PK,25.9241,68.62,56.64,50,26,4.79,scattered clouds
419,Vryburg,ZA,-26.9566,24.7284,67.3,67,100,8.79,overcast clouds
420,Arroyo,ES,41.6096,-4.7969,50.07,81,20,12.66,few clouds
421,Shelburne,CA,44.0787,-80.2041,46.85,98,100,12.33,light rain
422,Svetlyy,RU,54.675,20.1347,35.96,78,100,19.28,overcast clouds
423,Bonthe,SL,7.5264,-12.505,78.64,80,91,3.58,overcast clouds
424,Arica,CL,-18.475,-70.3042,71.15,64,0,11.5,clear sky
425,Geraldton,AU,-28.7667,114.6,72.01,60,100,18.41,overcast clouds
426,Tombouctou,ML,20.0,-3.0,67.96,18,100,12.73,overcast clouds
427,San Matias,BO,-16.3667,-58.4,76.17,92,92,4.85,overcast clouds
428,Opuwo,NA,-18.0607,13.84,69.58,79,99,5.55,light rain
429,Havre-Saint-Pierre,CA,50.2334,-63.5986,30.2,96,100,7.0,overcast clouds
430,Santiago De Cao,PE,-7.9589,-79.2392,66.33,88,75,9.22,mist
431,Halifax,CA,44.6453,-63.5724,40.21,97,95,2.3,overcast clouds
432,Sinjar,IQ,36.3209,41.8754,44.62,48,0,3.96,clear sky
433,Marsa Matruh,EG,31.3525,27.2453,53.8,82,40,2.3,scattered clouds
434,Coihueco,CL,-36.6167,-71.8333,84.94,19,0,13.8,clear sky
435,Chipiona,ES,36.7366,-6.437,52.3,100,26,6.91,mist
436,Pamyat Parizhskoy Kommuny,RU,56.1048,44.4952,31.95,98,100,9.22,light snow
437,Santarem,BR,-2.4431,-54.7083,80.73,83,40,4.61,scattered clouds
438,Saint-Junien,FR,45.8833,0.9,55.98,89,100,9.46,overcast clouds
439,Sydney,AU,-33.8679,151.2073,80.31,73,40,8.05,scattered clouds
440,Palmas De Monte Alto,BR,-14.2672,-43.1619,73.17,76,99,6.58,overcast clouds
441,Warmbad,NA,-28.45,18.7333,76.78,12,0,8.01,clear sky
442,Morki,RU,56.4303,48.9947,13.66,96,100,8.52,overcast clouds
443,Phuntsholing,BT,26.8516,89.3884,54.54,54,22,5.57,few clouds
444,Nacala,MZ,-14.5428,40.6728,75.92,88,100,2.93,overcast clouds
445,Mahibadhoo,MV,3.7833,72.9667,80.94,75,86,13.24,overcast clouds
446,Astaneh-Ye Ashrafiyeh,IR,37.2596,49.9444,39.13,87,4,1.59,clear sky
447,Kanakapura,IN,12.55,77.4167,62.78,86,3,2.57,clear sky
448,Grand Gaube,MU,-20.0064,57.6608,72.0,68,0,3.31,clear sky
449,Bathsheba,BB,13.2167,-59.5167,79.41,78,40,16.11,scattered clouds
450,Nicolas Bravo,MX,18.45,-88.9167,73.18,90,12,3.53,few clouds
451,Bolshoye Selo,RU,57.7177,38.9334,31.57,99,100,3.24,overcast clouds
452,Oranjestad,AW,12.524,-70.027,79.92,87,20,14.97,few clouds
453,Boa Vista,BR,2.8197,-60.6733,80.58,69,75,6.91,broken clouds
454,Brezno,SK,48.8043,19.6363,38.01,98,97,2.64,overcast clouds
455,Karonga,MW,-9.9333,33.9333,70.27,94,100,5.12,moderate rain
456,Visnes,NO,59.3556,5.2242,48.22,81,88,29.93,light rain
457,Boueni,YT,-12.9025,45.0761,76.98,73,57,5.57,broken clouds
458,Mbuji-Mayi,CD,-6.15,23.6,68.92,95,100,1.54,overcast clouds
459,Djambala,CG,-2.5447,14.7533,69.26,83,87,2.95,overcast clouds
460,Manono,CD,-7.3,27.4167,65.86,98,100,1.28,overcast clouds
461,Luba,GQ,3.4568,8.5547,81.54,76,91,6.11,overcast clouds
462,Kudahuvadhoo,MV,2.6708,72.8944,81.03,74,72,14.94,broken clouds
463,Ust-Ishim,RU,57.6935,71.1665,-22.65,99,50,3.78,scattered clouds
464,Coquimbo,CL,-29.9533,-71.3436,64.13,77,75,10.36,broken clouds
465,Charagua,BO,-19.8,-63.2167,74.7,49,92,6.15,overcast clouds
466,Chala,TZ,-7.5833,31.2667,56.32,94,99,2.91,overcast clouds
467,Baneh,IR,35.9975,45.8853,31.19,72,0,5.61,clear sky
468,Gibara,CU,21.1097,-76.1317,77.02,79,2,15.37,clear sky
469,Maykor,RU,59.0059,55.88,-0.44,93,100,6.46,overcast clouds
470,Florida,US,28.7505,-82.5001,70.92,83,0,0.0,clear sky
471,Sompeta,IN,18.9333,84.6,68.14,86,11,3.11,few clouds
472,Itacoatiara,BR,-3.1431,-58.4442,74.57,95,96,2.46,overcast clouds
473,Maarianhamina,AX,60.0973,19.9348,39.06,93,0,16.11,clear sky
474,Shalakusha,RU,62.2247,40.2539,9.75,95,100,8.41,light snow
475,Kislyakovskaya,RU,46.4417,39.675,38.64,74,90,7.92,overcast clouds
476,Nesbyen,NO,60.5681,9.1027,38.35,96,100,8.01,light rain
477,Wyszkow,PL,52.5928,21.4584,43.11,87,89,13.42,overcast clouds
478,Muros,ES,42.7762,-9.0603,62.15,84,100,31.47,overcast clouds
479,Gravdal,NO,68.1214,13.5031,35.2,72,100,20.83,overcast clouds
480,Itororo,BR,-15.1169,-40.0703,69.37,96,98,3.31,overcast clouds
481,Caluquembe,AO,-13.7833,14.6833,58.17,98,100,3.18,overcast clouds
482,Sakakah,SA,29.9697,40.2064,51.37,66,53,12.95,broken clouds
483,Mangan,IN,27.5167,88.5333,49.03,80,98,5.12,overcast clouds
484,Cayenne,GF,4.9333,-52.3333,77.04,94,0,1.14,clear sky
485,Reitz,ZA,-27.8014,28.4273,50.79,95,76,6.73,broken clouds
486,Rusape,ZW,-18.5278,32.1284,59.43,86,97,4.9,overcast clouds
487,Bardiyah,LY,31.7561,25.0865,61.54,68,92,9.4,overcast clouds
488,Gazanjyk,TM,39.2446,55.5154,35.26,64,0,9.55,clear sky
489,Mantua,IT,45.1667,10.7833,47.98,91,99,5.01,overcast clouds
490,Bonfim,BR,3.0833,-59.95,79.25,74,81,4.29,broken clouds
491,Vredendal,ZA,-31.6683,18.5012,71.24,33,0,0.78,clear sky
492,Bainbridge,US,47.6262,-122.5212,51.8,87,75,10.36,broken clouds
493,Thompson,CA,55.7435,-97.8558,5.16,85,75,2.3,light snow
494,Rokytne,UA,51.2796,27.214,34.57,95,6,5.48,clear sky
495,Umm Lajj,SA,25.0213,37.2685,69.82,56,1,8.46,clear sky
496,Safaga,EG,26.7292,33.9365,63.28,48,0,11.39,clear sky
497,Chicama,PE,-7.8447,-79.1469,64.94,74,99,6.26,overcast clouds
498,Cap Malheureux,MU,-19.9842,57.6142,76.86,68,0,3.65,clear sky
499,Arshan,RU,46.2732,44.22,37.78,70,87,11.18,overcast clouds
500,Okhansk,RU,57.7186,55.3877,3.27,97,95,4.9,overcast clouds
501,Andenes,NO,69.3143,16.1194,37.38,60,90,24.16,overcast clouds
502,Verkh-Chebula,RU,56.0308,87.6218,1.24,97,100,3.09,overcast clouds
503,Rognan,NO,67.0953,15.3878,39.34,88,100,13.04,overcast clouds
504,Chilca,PE,-12.5211,-76.7372,69.46,88,100,6.42,overcast clouds
505,Anori,BR,-3.7728,-61.6442,73.83,96,89,1.81,overcast clouds
506,La Romana,DO,18.4273,-68.9728,77.36,88,20,11.5,few clouds
507,Tres Arroyos,AR,-38.3739,-60.2798,62.37,73,3,8.72,clear sky
508,Bahia Honda,CU,22.9036,-83.1592,74.07,88,3,6.13,light rain
509,Floro,NO,61.5996,5.0328,41.97,93,100,16.11,overcast clouds
510,Safut,JO,32.0336,35.8332,44.92,71,40,4.61,scattered clouds
511,Plasnica,MK,41.4672,21.1231,40.62,84,51,3.36,broken clouds
512,Akom,CM,2.6678,12.7109,67.39,45,17,1.81,few clouds
513,Paita,PE,-5.0892,-81.1144,70.32,81,68,13.94,broken clouds
514,Minna,NG,9.6139,6.5569,76.71,25,0,11.5,clear sky
515,Lumeje,AO,-11.55,20.7833,64.31,87,100,4.76,overcast clouds
516,Lawrenceburg,US,38.0373,-84.8966,64.98,64,0,9.22,clear sky
517,Teya,RU,60.3778,92.6267,-17.34,96,100,3.2,overcast clouds
518,Valdemarpils,LV,57.3707,22.5919,36.97,93,92,10.71,overcast clouds
519,Makali,SL,8.6333,-11.6667,72.3,30,98,2.77,overcast clouds
